rl	V(vo)
2.789999999999984e+00	4.240857e+00
2.799999999999984e+00	4.292356e+00
2.809999999999984e+00	4.344757e+00
2.819999999999984e+00	4.398059e+00
2.829999999999984e+00	4.452296e+00
2.839999999999983e+00	4.507478e+00
2.849999999999983e+00	4.563583e+00
2.859999999999983e+00	4.620545e+00
2.869999999999983e+00	4.678073e+00
2.879999999999983e+00	4.735265e+00
2.889999999999982e+00	4.789760e+00
2.899999999999982e+00	4.837007e+00
2.909999999999982e+00	4.871791e+00
2.919999999999982e+00	4.894036e+00
2.929999999999982e+00	4.908825e+00
2.939999999999981e+00	4.920034e+00
2.949999999999981e+00	4.929458e+00
2.959999999999981e+00	4.937878e+00
2.969999999999981e+00	4.945654e+00
2.979999999999980e+00	4.952958e+00
2.989999999999980e+00	4.959870e+00
2.999999999999980e+00	4.966418e+00
3.009999999999980e+00	4.972600e+00
3.019999999999980e+00	4.978390e+00
3.029999999999979e+00	4.983745e+00
3.039999999999979e+00	4.988612e+00
3.049999999999979e+00	4.992933e+00
3.059999999999979e+00	4.996661e+00
3.069999999999979e+00	4.999768e+00
3.079999999999978e+00	5.002262e+00
3.089999999999978e+00	5.004191e+00
3.099999999999978e+00	5.005633e+00
3.109999999999978e+00	5.006685e+00
3.119999999999977e+00	5.007439e+00
3.129999999999977e+00	5.007976e+00
3.139999999999977e+00	5.008359e+00
3.149999999999977e+00	5.008636e+00
3.159999999999977e+00	5.008841e+00
3.169999999999976e+00	5.008996e+00
3.179999999999976e+00	5.009118e+00
3.189999999999976e+00	5.009216e+00
3.199999999999976e+00	5.009299e+00
3.209999999999976e+00	5.009371e+00
3.219999999999975e+00	5.009435e+00
3.229999999999975e+00	5.009494e+00
3.239999999999975e+00	5.009549e+00
3.249999999999975e+00	5.009565e+00
3.259999999999974e+00	5.009651e+00
3.269999999999974e+00	5.009699e+00
3.279999999999974e+00	5.009743e+00
3.289999999999974e+00	5.009792e+00
3.299999999999974e+00	5.009837e+00
3.309999999999973e+00	5.009881e+00
3.319999999999973e+00	5.009925e+00
3.329999999999973e+00	5.009969e+00
3.339999999999973e+00	5.010012e+00
3.349999999999973e+00	5.010055e+00
3.359999999999972e+00	5.010097e+00
3.369999999999972e+00	5.010138e+00
3.379999999999972e+00	5.010049e+00
3.389999999999972e+00	5.010190e+00
3.399999999999971e+00	5.010220e+00
3.409999999999971e+00	5.010264e+00
3.419999999999971e+00	5.010330e+00
3.429999999999971e+00	5.010382e+00
3.439999999999971e+00	5.010421e+00
3.449999999999970e+00	5.010460e+00
3.459999999999970e+00	5.010499e+00
3.469999999999970e+00	5.010538e+00
3.479999999999970e+00	5.010576e+00
3.489999999999970e+00	5.010614e+00
3.499999999999969e+00	5.010652e+00
3.509999999999969e+00	5.010689e+00
3.519999999999969e+00	5.010727e+00
3.529999999999969e+00	5.010764e+00
3.539999999999969e+00	5.010782e+00
3.549999999999968e+00	5.010831e+00
3.559999999999968e+00	5.010878e+00
3.569999999999968e+00	5.010778e+00
3.579999999999968e+00	5.010944e+00
3.589999999999967e+00	5.010980e+00
