Freq.	V(vo)/V(vp)
4.26579518801596e-01	(6.05826351174878e+01dB,-1.77708314094138e+02°)
4.31519076827769e-01	(6.05827932154806e+01dB,-1.77734523909318e+02°)
4.36515832240170e-01	(6.05829477204166e+01dB,-1.77760434688879e+02°)
4.41570447353316e-01	(6.05830987136287e+01dB,-1.77786049824934e+02°)
4.46683592150967e-01	(6.05832462748827e+01dB,-1.77811372671772e+02°)
4.51855944374926e-01	(6.05833904820714e+01dB,-1.77836406546342e+02°)
4.57088189614879e-01	(6.05835314113944e+01dB,-1.77861154728614e+02°)
4.62381021399264e-01	(6.05836691371196e+01dB,-1.77885620462034e+02°)
4.67735141287202e-01	(6.05838037320392e+01dB,-1.77909806953810e+02°)
4.73151258961485e-01	(6.05839352672987e+01dB,-1.77933717375344e+02°)
4.78630092322643e-01	(6.05840638122258e+01dB,-1.77957354862664e+02°)
4.84172367584104e-01	(6.05841894347838e+01dB,-1.77980722516697e+02°)
4.89778819368451e-01	(6.05843122013980e+01dB,-1.78003823403695e+02°)
4.95450190804795e-01	(6.05844321768520e+01dB,-1.78026660555636e+02°)
5.01187233627277e-01	(6.05845494245294e+01dB,-1.78049236970541e+02°)
5.06990708274709e-01	(6.05846640063781e+01dB,-1.78071555612853e+02°)
5.12861383991370e-01	(6.05847759829422e+01dB,-1.78093619413798e+02°)
5.18800038928966e-01	(6.05848854133939e+01dB,-1.78115431271740e+02°)
5.24807460249778e-01	(6.05849923555644e+01dB,-1.78136994052533e+02°)
5.30884444230993e-01	(6.05850968659739e+01dB,-1.78158310589876e+02°)
5.37031796370258e-01	(6.05851989998618e+01dB,-1.78179383685654e+02°)
5.43250331492439e-01	(6.05852988112150e+01dB,-1.78200216110285e+02°)
5.49540873857630e-01	(6.05853963527964e+01dB,-1.78220810603056e+02°)
5.55904257270409e-01	(6.05854916762422e+01dB,-1.78241169872451e+02°)
5.62341325190355e-01	(6.05855848318802e+01dB,-1.78261296596525e+02°)
