Freq.	V(vo)/V(vp)
1.64058977319957e+00	(6.23611536889266e+01dB,-1.79269674633261e+02°)
1.65958690743759e+00	(6.23611697740933e+01dB,-1.79278046367168e+02°)
1.67880401812259e+00	(6.23611854932566e+01dB,-1.79286322447504e+02°)
1.69824365246177e+00	(6.23612008547471e+01dB,-1.79294503969878e+02°)
1.71790838715762e+00	(6.23612158666206e+01dB,-1.79302592017416e+02°)
1.73780082874940e+00	(6.23612305367477e+01dB,-1.79310587660900e+02°)
1.75792361395872e+00	(6.23612448729886e+01dB,-1.79318491958896e+02°)
1.77827941003895e+00	(6.23612588830265e+01dB,-1.79326305957901e+02°)
1.79887091512882e+00	(6.23612725741160e+01dB,-1.79334030692506e+02°)
1.81970085861001e+00	(6.23612859536839e+01dB,-1.79341667185484e+02°)
1.84077200146899e+00	(6.23612990286508e+01dB,-1.79349216447973e+02°)
1.86208713666290e+00	(6.23613118060317e+01dB,-1.79356679479568e+02°)
1.88364908948983e+00	(6.23613242926840e+01dB,-1.79364057268469e+02°)
1.90546071796328e+00	(6.23613364951405e+01dB,-1.79371350791624e+02°)
1.92752491319097e+00	(6.23613484198688e+01dB,-1.79378561014840e+02°)
1.94984459975808e+00	(6.23613600731891e+01dB,-1.79385688892913e+02°)
1.97242273611489e+00	(6.23613714611928e+01dB,-1.79392735369761e+02°)
1.99526231496891e+00	(6.23613825900011e+01dB,-1.79399701378531e+02°)
2.01836636368160e+00	(6.23613934655979e+01dB,-1.79406587841733e+02°)
2.04173794466957e+00	(6.23614040936625e+01dB,-1.79413395671373e+02°)
2.06538015581057e+00	(6.23614144797428e+01dB,-1.79420125769061e+02°)
2.08929613085408e+00	(6.23614246295998e+01dB,-1.79426779026107e+02°)
2.11348903983668e+00	(6.23614345482723e+01dB,-1.79433356323700e+02°)
2.13796208950227e+00	(6.23614442413588e+01dB,-1.79439858532939e+02°)
2.16271852372706e+00	(6.23614537135708e+01dB,-1.79446286515047e+02°)
2.18776162394959e+00	(6.23614629704408e+01dB,-1.79452641121368e+02°)
2.21309470960568e+00	(6.23614720164491e+01dB,-1.79458923193602e+02°)
2.23872113856838e+00	(6.23614808567317e+01dB,-1.79465133563807e+02°)
2.26464430759310e+00	(6.23614894956337e+01dB,-1.79471273054601e+02°)
2.29086765276781e+00	(6.23614979380751e+01dB,-1.79477342479185e+02°)
2.31739464996852e+00	(6.23615061882755e+01dB,-1.79483342641528e+02°)
2.34422881531996e+00	(6.23615142506931e+01dB,-1.79489274336414e+02°)
2.37137370566170e+00	(6.23615221295166e+01dB,-1.79495138349582e+02°)
2.39883291901953e+00	(6.23615298290929e+01dB,-1.79500935457802e+02°)
2.42661009508246e+00	(6.23615373535033e+01dB,-1.79506666429001e+02°)
2.45470891568508e+00	(6.23615447065661e+01dB,-1.79512332022368e+02°)
2.48313310529562e+00	(6.23615518922641e+01dB,-1.79517932988424e+02°)
2.51188643150963e+00	(6.23615589144065e+01dB,-1.79523470069144e+02°)
2.54097270554935e+00	(6.23615657768010e+01dB,-1.79528943998048e+02°)
2.57039578276891e+00	(6.23615724829147e+01dB,-1.79534355500310e+02°)
2.60015956316532e+00	(6.23615790364730e+01dB,-1.79539705292825e+02°)
2.63026799189543e+00	(6.23615854406942e+01dB,-1.79544994084345e+02°)
2.66072505979886e+00	(6.23615916992291e+01dB,-1.79550222575522e+02°)
2.69153480392697e+00	(6.23615978153099e+01dB,-1.79555391459045e+02°)
2.72270130807796e+00	(6.23616037923495e+01dB,-1.79560501419699e+02°)
2.75422870333822e+00	(6.23616096331752e+01dB,-1.79565553134500e+02°)
2.78612116862982e+00	(6.23616153410538e+01dB,-1.79570547272726e+02°)
2.81838293126451e+00	(6.23616209190965e+01dB,-1.79575484496038e+02°)
2.85101826750396e+00	(6.23616263701749e+01dB,-1.79580365458573e+02°)
2.88403150312666e+00	(6.23616316970933e+01dB,-1.79585190807019e+02°)
2.91742701400122e+00	(6.23616369027611e+01dB,-1.79589961180696e+02°)
2.95120922666644e+00	(6.23616419900231e+01dB,-1.79594677211644e+02°)
2.98538261891802e+00	(6.23616469614908e+01dB,-1.79599339524719e+02°)
3.01995172040208e+00	(6.23616518197998e+01dB,-1.79603948737659e+02°)
3.05492111321557e+00	(6.23616565674402e+01dB,-1.79608505461179e+02°)
3.09029543251365e+00	(6.23616612070994e+01dB,-1.79613010299030e+02°)
3.12607936712402e+00	(6.23616657410664e+01dB,-1.79617463848110e+02°)
3.16227766016844e+00	(6.23616701719154e+01dB,-1.79621866698511e+02°)
3.19889510969146e+00	(6.23616745019101e+01dB,-1.79626219433624e+02°)
3.23593656929635e+00	(6.23616787334311e+01dB,-1.79630522630196e+02°)
3.27340694878845e+00	(6.23616828685510e+01dB,-1.79634776858426e+02°)
3.31131121482598e+00	(6.23616869096325e+01dB,-1.79638982682014e+02°)
3.34965439157834e+00	(6.23616908586474e+01dB,-1.79643140658265e+02°)
3.38844156139209e+00	(6.23616947177744e+01dB,-1.79647251338137e+02°)
3.42767786546457e+00	(6.23616984890593e+01dB,-1.79651315266328e+02°)
3.46736850452539e+00	(6.23617021745867e+01dB,-1.79655332981342e+02°)
3.50751873952575e+00	(6.23617057762250e+01dB,-1.79659305015571e+02°)
3.54813389233583e+00	(6.23617092957983e+01dB,-1.79663231895355e+02°)
3.58921934645013e+00	(6.23617127353430e+01dB,-1.79667114141044e+02°)
3.63078054770109e+00	(6.23617160965118e+01dB,-1.79670952267093e+02°)
3.67282300498092e+00	(6.23617193812572e+01dB,-1.79674746782097e+02°)
3.71535229097180e+00	(6.23617225913205e+01dB,-1.79678498188884e+02°)
3.75837404288452e+00	(6.23617257280623e+01dB,-1.79682206984584e+02°)
3.80189396320569e+00	(6.23617287934866e+01dB,-1.79685873660658e+02°)
3.84591782045362e+00	(6.23617317892185e+01dB,-1.79689498703002e+02°)
3.89045144994289e+00	(6.23617347167609e+01dB,-1.79693082592000e+02°)
3.93550075455786e+00	(6.23617375777508e+01dB,-1.79696625802578e+02°)
3.98107170553506e+00	(6.23617403735345e+01dB,-1.79700128804285e+02°)
4.02717034325468e+00	(6.23617431056793e+01dB,-1.79703592061332e+02°)
4.07380277804121e+00	(6.23617457756336e+01dB,-1.79707016032671e+02°)
4.12097519097339e+00	(6.23617483848980e+01dB,-1.79710401172046e+02°)
4.16869383470344e+00	(6.23617509347704e+01dB,-1.79713747928064e+02°)
4.21696503428591e+00	(6.23617534265173e+01dB,-1.79717056744246e+02°)
4.26579518801602e+00	(6.23617558616302e+01dB,-1.79720328059079e+02°)
4.31519076827775e+00	(6.23617582413145e+01dB,-1.79723562306092e+02°)
4.36515832240175e+00	(6.23617605668318e+01dB,-1.79726759913899e+02°)
4.41570447353322e+00	(6.23617628394148e+01dB,-1.79729921306262e+02°)
4.46683592150973e+00	(6.23617650602683e+01dB,-1.79733046902143e+02°)
4.51855944374932e+00	(6.23617672304842e+01dB,-1.79736137115766e+02°)
4.57088189614885e+00	(6.23617693513835e+01dB,-1.79739192356661e+02°)
4.62381021399270e+00	(6.23617714240905e+01dB,-1.79742213029727e+02°)
4.67735141287208e+00	(6.23617734496186e+01dB,-1.79745199535288e+02°)
4.73151258961491e+00	(6.23617754289562e+01dB,-1.79748152269141e+02°)
4.78630092322649e+00	(6.23617773633231e+01dB,-1.79751071622601e+02°)
4.84172367584110e+00	(6.23617792535741e+01dB,-1.79753957982571e+02°)
4.89778819368457e+00	(6.23617811009670e+01dB,-1.79756811731570e+02°)
4.95450190804801e+00	(6.23617829061399e+01dB,-1.79759633247813e+02°)
5.01187233627284e+00	(6.23617846703054e+01dB,-1.79762422905228e+02°)
5.06990708274716e+00	(6.23617863943988e+01dB,-1.79765181073530e+02°)
5.12861383991376e+00	(6.23617880792486e+01dB,-1.79767908118263e+02°)
5.18800038928973e+00	(6.23617897255772e+01dB,-1.79770604400850e+02°)
5.24807460249785e+00	(6.23617913345983e+01dB,-1.79773270278625e+02°)
5.30884444231000e+00	(6.23617929069091e+01dB,-1.79775906104908e+02°)
5.37031796370265e+00	(6.23617944435134e+01dB,-1.79778512229028e+02°)
5.43250331492446e+00	(6.23617959451404e+01dB,-1.79781088996384e+02°)
5.49540873857637e+00	(6.23617974125006e+01dB,-1.79783636748484e+02°)
5.55904257270416e+00	(6.23617988466277e+01dB,-1.79786155822985e+02°)
5.62341325190362e+00	(6.23618002481111e+01dB,-1.79788646553754e+02°)
5.68852930843855e+00	(6.23618016175232e+01dB,-1.79791109270901e+02°)
5.75439937337170e+00	(6.23618029559306e+01dB,-1.79793544300815e+02°)
5.82103217770885e+00	(6.23618042638723e+01dB,-1.79795951966224e+02°)
5.88843655355603e+00	(6.23618055420413e+01dB,-1.79798332586230e+02°)
5.95662143529024e+00	(6.23618067912003e+01dB,-1.79800686476347e+02°)
6.02559586074372e+00	(6.23618080118407e+01dB,-1.79803013948554e+02°)
