Freq.	V(vo)/V(vp)
2.45470891568504e-01	(5.62682380395024e+01dB,-1.77572882647396e+02°)
2.48313310529558e-01	(5.62684153393656e+01dB,-1.77600633836146e+02°)
2.51188643150959e-01	(5.62685886103845e+01dB,-1.77628068476910e+02°)
2.54097270554932e-01	(5.62687579439526e+01dB,-1.77655190155796e+02°)
2.57039578276888e-01	(5.62689234293975e+01dB,-1.77682002419129e+02°)
2.60015956316529e-01	(5.62690851540260e+01dB,-1.77708508773870e+02°)
2.63026799189540e-01	(5.62692432031703e+01dB,-1.77734712688020e+02°)
2.66072505979882e-01	(5.62693976602352e+01dB,-1.77760617591028e+02°)
2.69153480392693e-01	(5.62695486067351e+01dB,-1.77786226874193e+02°)
2.72270130807793e-01	(5.62696961223421e+01dB,-1.77811543891066e+02°)
2.75422870333818e-01	(5.62698402849248e+01dB,-1.77836571957841e+02°)
2.78612116862979e-01	(5.62699811705907e+01dB,-1.77861314353754e+02°)
2.81838293126447e-01	(5.62701188537227e+01dB,-1.77885774321467e+02°)
2.85101826750393e-01	(5.62702534070217e+01dB,-1.77909955067455e+02°)
2.88403150312662e-01	(5.62703849015405e+01dB,-1.77933859762395e+02°)
2.91742701400118e-01	(5.62705134067252e+01dB,-1.77957491541535e+02°)
2.95120922666640e-01	(5.62706389904494e+01dB,-1.77980853505078e+02°)
2.98538261891798e-01	(5.62707617190479e+01dB,-1.78003948718552e+02°)
3.01995172040203e-01	(5.62708816573525e+01dB,-1.78026780213183e+02°)
3.05492111321553e-01	(5.62709988687289e+01dB,-1.78049350986252e+02°)
3.09029543251361e-01	(5.62711134151046e+01dB,-1.78071664001469e+02°)
3.12607936712398e-01	(5.62712253570061e+01dB,-1.78093722189327e+02°)
3.16227766016840e-01	(5.62713347535867e+01dB,-1.78115528447456e+02°)
3.19889510969142e-01	(5.62714416626593e+01dB,-1.78137085640984e+02°)
3.23593656929630e-01	(5.62715461407274e+01dB,-1.78158396602876e+02°)
3.27340694878840e-01	(5.62716482430126e+01dB,-1.78179464134292e+02°)
3.31131121482593e-01	(5.62717480234850e+01dB,-1.78200291004921e+02°)
3.34965439157830e-01	(5.62718455348923e+01dB,-1.78220879953326e+02°)
3.38844156139205e-01	(5.62719408287844e+01dB,-1.78241233687280e+02°)
3.42767786546453e-01	(5.62720339555428e+01dB,-1.78261354884098e+02°)
3.46736850452534e-01	(5.62721249644073e+01dB,-1.78281246190970e+02°)
3.50751873952571e-01	(5.62722139034992e+01dB,-1.78300910225287e+02°)
3.54813389233578e-01	(5.62723008198504e+01dB,-1.78320349574966e+02°)
3.58921934645008e-01	(5.62723857594245e+01dB,-1.78339566798768e+02°)
