vreg	V(vo)
1.900000000000000e+01	5.028843e+00
1.910000000000000e+01	5.028967e+00
1.920000000000000e+01	5.029092e+00
1.930000000000000e+01	5.029215e+00
1.940000000000001e+01	5.029339e+00
1.950000000000001e+01	5.029462e+00
1.960000000000001e+01	5.029585e+00
1.970000000000001e+01	5.029708e+00
1.980000000000001e+01	5.029831e+00
1.990000000000001e+01	5.029953e+00
2.000000000000001e+01	5.030075e+00
2.010000000000002e+01	5.030197e+00
2.020000000000002e+01	5.030319e+00
2.030000000000002e+01	5.030440e+00
2.040000000000002e+01	5.030561e+00
2.050000000000002e+01	5.030682e+00
2.060000000000002e+01	5.030803e+00
2.070000000000002e+01	5.030923e+00
2.080000000000003e+01	5.031043e+00
2.090000000000003e+01	5.031163e+00
2.100000000000003e+01	5.031283e+00
2.110000000000003e+01	5.031402e+00
2.120000000000003e+01	5.031521e+00
2.130000000000003e+01	5.031641e+00
2.140000000000003e+01	5.031759e+00
2.150000000000004e+01	5.031878e+00
2.160000000000004e+01	5.031996e+00
2.170000000000004e+01	5.032114e+00
2.180000000000004e+01	5.032232e+00
2.190000000000004e+01	5.032350e+00
2.200000000000004e+01	5.032467e+00
2.210000000000004e+01	5.032584e+00
2.220000000000005e+01	5.032701e+00
2.230000000000005e+01	5.032818e+00
2.240000000000005e+01	5.032935e+00
2.250000000000005e+01	5.033051e+00
2.260000000000005e+01	5.033167e+00
2.270000000000005e+01	5.033283e+00
2.280000000000005e+01	5.033398e+00
2.290000000000006e+01	5.033514e+00
2.300000000000006e+01	5.033629e+00
2.310000000000006e+01	5.033744e+00
2.320000000000006e+01	5.033859e+00
2.330000000000006e+01	5.033973e+00
2.340000000000006e+01	5.034088e+00
2.350000000000006e+01	5.034202e+00
2.360000000000007e+01	5.034316e+00
2.370000000000007e+01	5.034430e+00
2.380000000000007e+01	5.034543e+00
2.390000000000007e+01	5.034656e+00
2.400000000000000e+01	5.034770e+00
