Freq.	V(vo)/V(vp)
3.98107170553500e-01	(6.21253759935373e+01dB,-1.77067510262652e+02°)
4.02717034325462e-01	(6.21256347597066e+01dB,-1.77101023430609e+02°)
4.07380277804116e-01	(6.21258876504525e+01dB,-1.77134154960832e+02°)
4.12097519097334e-01	(6.21261347990195e+01dB,-1.77166909156183e+02°)
4.16869383470339e-01	(6.21263763353918e+01dB,-1.77199290272589e+02°)
4.21696503428586e-01	(6.21266123866207e+01dB,-1.77231302519419e+02°)
4.26579518801596e-01	(6.21268430771536e+01dB,-1.77262950059861e+02°)
4.31519076827769e-01	(6.21270685282852e+01dB,-1.77294237011572e+02°)
4.36515832240170e-01	(6.21272888589200e+01dB,-1.77325167446916e+02°)
4.41570447353316e-01	(6.21275041849342e+01dB,-1.77355745393633e+02°)
4.46683592150967e-01	(6.21277146199345e+01dB,-1.77385974835070e+02°)
4.51855944374926e-01	(6.21279202746181e+01dB,-1.77415859710841e+02°)
4.57088189614879e-01	(6.21281212574410e+01dB,-1.77445403917088e+02°)
4.62381021399264e-01	(6.21283176744126e+01dB,-1.77474611306993e+02°)
4.67735141287202e-01	(6.21285096288879e+01dB,-1.77503485691300e+02°)
4.73151258961485e-01	(6.21286972221456e+01dB,-1.77532030838588e+02°)
4.78630092322643e-01	(6.21288805530907e+01dB,-1.77560250475804e+02°)
4.84172367584104e-01	(6.21290597183939e+01dB,-1.77588148288670e+02°)
4.89778819368451e-01	(6.21292348126280e+01dB,-1.77615727922075e+02°)
4.95450190804795e-01	(6.21294059279683e+01dB,-1.77642992980599e+02°)
5.01187233627277e-01	(6.21295731547645e+01dB,-1.77669947028782e+02°)
5.06990708274709e-01	(6.21297365811504e+01dB,-1.77696593591657e+02°)
5.12861383991370e-01	(6.21298962935274e+01dB,-1.77722936155046e+02°)
5.18800038928966e-01	(6.21300523760842e+01dB,-1.77748978166107e+02°)
5.24807460249778e-01	(6.21302049111906e+01dB,-1.77774723033644e+02°)
5.30884444230993e-01	(6.21303539793528e+01dB,-1.77800174128531e+02°)
5.37031796370258e-01	(6.21304996592555e+01dB,-1.77825334784110e+02°)
5.43250331492439e-01	(6.21306420278029e+01dB,-1.77850208296586e+02°)
5.49540873857630e-01	(6.21307811601583e+01dB,-1.77874797925419e+02°)
5.55904257270409e-01	(6.21309171297839e+01dB,-1.77899106893706e+02°)
5.62341325190355e-01	(6.21310500084786e+01dB,-1.77923138388573e+02°)
5.68852930843847e-01	(6.21311798663282e+01dB,-1.77946895561572e+02°)
5.75439937337163e-01	(6.21313067720921e+01dB,-1.77970381528977e+02°)
5.82103217770877e-01	(6.21314307927137e+01dB,-1.77993599372281e+02°)
5.88843655355595e-01	(6.21315519937060e+01dB,-1.78016552138489e+02°)
5.95662143529016e-01	(6.21316704390977e+01dB,-1.78039242840499e+02°)
6.02559586074364e-01	(6.21317861913797e+01dB,-1.78061674457494e+02°)
6.09536897240175e-01	(6.21318993118870e+01dB,-1.78083849935219e+02°)
6.16595001861489e-01	(6.21320098603070e+01dB,-1.78105772186459e+02°)
6.23734835482426e-01	(6.21321178950593e+01dB,-1.78127444091313e+02°)
6.30957344480200e-01	(6.21322234731526e+01dB,-1.78148868497587e+02°)
6.38263486190555e-01	(6.21323266505633e+01dB,-1.78170048221066e+02°)
6.45654229034662e-01	(6.21324274817407e+01dB,-1.78190986045968e+02°)
6.53130552647479e-01	(6.21325260198977e+01dB,-1.78211684725233e+02°)
6.60693448007603e-01	(6.21326223172136e+01dB,-1.78232146980823e+02°)
6.68343917568622e-01	(6.21327164246866e+01dB,-1.78252375504097e+02°)
6.76082975391989e-01	(6.21328083918977e+01dB,-1.78272372956191e+02°)
6.83911647281437e-01	(6.21328982676499e+01dB,-1.78292141968226e+02°)
6.91830970918944e-01	(6.21329860992929e+01dB,-1.78311685141775e+02°)
6.99841996002281e-01	(6.21330719334486e+01dB,-1.78331005049045e+02°)
7.07945784384146e-01	(6.21331558153351e+01dB,-1.78350104233333e+02°)
7.16143410212910e-01	(6.21332377894910e+01dB,-1.78368985209208e+02°)
7.24435960074998e-01	(6.21333178991854e+01dB,-1.78387650462941e+02°)
7.32824533138912e-01	(6.21333961867041e+01dB,-1.78406102452764e+02°)
7.41310241300926e-01	(6.21334726936338e+01dB,-1.78424343609131e+02°)
7.49894209332464e-01	(6.21335474602712e+01dB,-1.78442376335133e+02°)
7.58577575029192e-01	(6.21336205263447e+01dB,-1.78460203006669e+02°)
7.67361489361828e-01	(6.21336919303351e+01dB,-1.78477825972878e+02°)
7.76247116628701e-01	(6.21337617101080e+01dB,-1.78495247556313e+02°)
7.85235634610081e-01	(6.21338299025841e+01dB,-1.78512470053307e+02°)
7.94328234724291e-01	(6.21338965438462e+01dB,-1.78529495734237e+02°)
8.03526122185627e-01	(6.21339616692451e+01dB,-1.78546326843802e+02°)
8.12830516164109e-01	(6.21340253130686e+01dB,-1.78562965601360e+02°)
8.22242649947081e-01	(6.21340875091723e+01dB,-1.78579414201113e+02°)
8.31763771102681e-01	(6.21341482902967e+01dB,-1.78595674812490e+02°)
8.41395141645205e-01	(6.21342076886974e+01dB,-1.78611749580331e+02°)
8.51138038202387e-01	(6.21342657358997e+01dB,-1.78627640625197e+02°)
8.60993752184611e-01	(6.21343224624525e+01dB,-1.78643350043682e+02°)
8.70963589956091e-01	(6.21343778985566e+01dB,-1.78658879908581e+02°)
8.81048873008025e-01	(6.21344320733810e+01dB,-1.78674232269265e+02°)
8.91250938133757e-01	(6.21344850156910e+01dB,-1.78689409151844e+02°)
9.01571137605968e-01	(6.21345367535124e+01dB,-1.78704412559484e+02°)
9.12010839355921e-01	(6.21345873142350e+01dB,-1.78719244472643e+02°)
9.22571427154775e-01	(6.21346367246260e+01dB,-1.78733906849328e+02°)
9.33254300797003e-01	(6.21346850109321e+01dB,-1.78748401625332e+02°)
9.44060876285935e-01	(6.21347321985431e+01dB,-1.78762730714529e+02°)
9.54992586021448e-01	(6.21347783125307e+01dB,-1.78776896009045e+02°)
9.66050878989826e-01	(6.21348233773113e+01dB,-1.78790899379554e+02°)
9.77237220955823e-01	(6.21348674168341e+01dB,-1.78804742675486e+02°)
9.88553094656952e-01	(6.21349104541560e+01dB,-1.78818427725330e+02°)
1.00000000000001e+00	(6.21349525123290e+01dB,-1.78831956336747e+02°)
1.01157945425991e+00	(6.21349936136248e+01dB,-1.78845330296911e+02°)
1.02329299228077e+00	(6.21350337796339e+01dB,-1.78858551372722e+02°)
1.03514216667936e+00	(6.21350730317147e+01dB,-1.78871621310981e+02°)
1.04712854805091e+00	(6.21351113906549e+01dB,-1.78884541838656e+02°)
1.05925372517730e+00	(6.21351488768566e+01dB,-1.78897314663086e+02°)
1.07151930523762e+00	(6.21351855099984e+01dB,-1.78909941472243e+02°)
1.08392691402122e+00	(6.21352213094822e+01dB,-1.78922423934894e+02°)
1.09647819614320e+00	(6.21352562944440e+01dB,-1.78934763700818e+02°)
1.10917481526242e+00	(6.21352904834139e+01dB,-1.78946962401063e+02°)
1.12201845430198e+00	(6.21353238943257e+01dB,-1.78959021648155e+02°)
1.13501081567233e+00	(6.21353565449640e+01dB,-1.78970943036252e+02°)
1.14815362149690e+00	(6.21353884526236e+01dB,-1.78982728141398e+02°)
