rl	V(vo)
2.520000000000009e+01	5.016958e+00
2.530000000000009e+01	5.017097e+00
2.540000000000009e+01	5.017234e+00
2.550000000000009e+01	5.017370e+00
2.560000000000009e+01	5.017505e+00
2.570000000000010e+01	5.017639e+00
2.580000000000010e+01	5.017772e+00
2.590000000000010e+01	5.017904e+00
2.600000000000010e+01	5.018034e+00
2.610000000000010e+01	5.018164e+00
2.620000000000010e+01	5.018292e+00
2.630000000000010e+01	5.018419e+00
2.640000000000011e+01	5.018545e+00
2.650000000000011e+01	5.018671e+00
2.660000000000011e+01	5.018795e+00
2.670000000000011e+01	5.018918e+00
2.680000000000011e+01	5.019040e+00
2.690000000000011e+01	5.019160e+00
2.700000000000011e+01	5.019280e+00
2.710000000000012e+01	5.019399e+00
2.720000000000012e+01	5.019517e+00
2.730000000000012e+01	5.019634e+00
2.740000000000012e+01	5.019751e+00
2.750000000000012e+01	5.019866e+00
2.760000000000012e+01	5.019980e+00
2.770000000000012e+01	5.020093e+00
2.780000000000013e+01	5.020205e+00
2.790000000000013e+01	5.020317e+00
2.800000000000013e+01	5.020428e+00
2.810000000000013e+01	5.020537e+00
2.820000000000013e+01	5.020647e+00
2.830000000000013e+01	5.020754e+00
2.840000000000013e+01	5.020862e+00
2.850000000000014e+01	5.020968e+00
2.860000000000014e+01	5.021073e+00
2.870000000000014e+01	5.021178e+00
2.880000000000014e+01	5.021282e+00
2.890000000000014e+01	5.021456e+00
2.900000000000014e+01	5.021554e+00
2.910000000000014e+01	5.021650e+00
2.920000000000014e+01	5.021747e+00
2.930000000000015e+01	5.021842e+00
2.940000000000015e+01	5.021937e+00
2.950000000000015e+01	5.022031e+00
2.960000000000015e+01	5.022125e+00
2.970000000000015e+01	5.022218e+00
2.980000000000015e+01	5.022311e+00
2.990000000000015e+01	5.022403e+00
3.000000000000016e+01	5.022495e+00
3.010000000000016e+01	5.022586e+00
3.020000000000016e+01	5.022678e+00
3.030000000000016e+01	5.022769e+00
3.040000000000016e+01	5.022860e+00
3.050000000000016e+01	5.022950e+00
3.060000000000016e+01	5.023039e+00
3.070000000000017e+01	5.023129e+00
3.080000000000017e+01	5.023217e+00
3.090000000000017e+01	5.023304e+00
3.100000000000017e+01	5.023392e+00
3.110000000000017e+01	5.023479e+00
3.120000000000017e+01	5.023565e+00
3.130000000000017e+01	5.023652e+00
3.140000000000018e+01	5.023737e+00
3.150000000000018e+01	5.023822e+00
3.160000000000018e+01	5.023906e+00
3.170000000000018e+01	5.023990e+00
3.180000000000018e+01	5.024074e+00
3.190000000000018e+01	5.024156e+00
3.200000000000018e+01	5.024238e+00
3.210000000000019e+01	5.024320e+00
3.220000000000019e+01	5.024401e+00
3.230000000000019e+01	5.024482e+00
3.240000000000019e+01	5.024562e+00
3.250000000000019e+01	5.024642e+00
3.260000000000019e+01	5.024721e+00
3.270000000000019e+01	5.024799e+00
3.280000000000020e+01	5.024877e+00
3.290000000000020e+01	5.024955e+00
3.300000000000020e+01	5.025032e+00
3.310000000000020e+01	5.025108e+00
3.320000000000020e+01	5.025184e+00
3.330000000000020e+01	5.025260e+00
3.340000000000020e+01	5.025335e+00
3.350000000000021e+01	5.025410e+00
3.360000000000021e+01	5.025484e+00
3.370000000000021e+01	5.025558e+00
3.380000000000021e+01	5.025631e+00
3.390000000000021e+01	5.025704e+00
3.400000000000021e+01	5.025776e+00
3.410000000000021e+01	5.025848e+00
3.420000000000022e+01	5.025919e+00
3.430000000000022e+01	5.025990e+00
3.440000000000022e+01	5.026061e+00
3.450000000000022e+01	5.026131e+00
3.460000000000022e+01	5.026201e+00
3.470000000000022e+01	5.026270e+00
3.480000000000022e+01	5.026339e+00
3.490000000000023e+01	5.026407e+00
3.500000000000023e+01	5.026475e+00
3.510000000000023e+01	5.026543e+00
3.520000000000023e+01	5.026610e+00
3.530000000000023e+01	5.026677e+00
3.540000000000023e+01	5.026743e+00
3.550000000000023e+01	5.026809e+00
3.560000000000024e+01	5.026875e+00
3.570000000000024e+01	5.026940e+00
3.580000000000024e+01	5.027005e+00
3.590000000000024e+01	5.027069e+00
3.600000000000024e+01	5.027133e+00
3.610000000000024e+01	5.027197e+00
3.620000000000024e+01	5.027260e+00
3.630000000000025e+01	5.027323e+00
3.640000000000025e+01	5.027386e+00
3.650000000000025e+01	5.027448e+00
3.660000000000025e+01	5.027510e+00
3.670000000000025e+01	5.027572e+00
3.680000000000025e+01	5.027633e+00
3.690000000000025e+01	5.027754e+00
3.700000000000026e+01	5.027812e+00
3.710000000000026e+01	5.027870e+00
3.720000000000026e+01	5.027927e+00
3.730000000000026e+01	5.027984e+00
3.740000000000026e+01	5.028041e+00
3.750000000000026e+01	5.028098e+00
3.760000000000026e+01	5.028154e+00
3.770000000000027e+01	5.028210e+00
3.780000000000027e+01	5.028266e+00
3.790000000000027e+01	5.028322e+00
3.800000000000027e+01	5.028378e+00
3.810000000000027e+01	5.028433e+00
3.820000000000027e+01	5.028488e+00
3.830000000000027e+01	5.028543e+00
3.840000000000028e+01	5.028597e+00
3.850000000000028e+01	5.028651e+00
3.860000000000028e+01	5.028705e+00
3.870000000000028e+01	5.028759e+00
3.880000000000028e+01	5.028812e+00
3.890000000000028e+01	5.028865e+00
3.900000000000028e+01	5.028919e+00
3.910000000000029e+01	5.028971e+00
3.920000000000029e+01	5.029024e+00
3.930000000000029e+01	5.029076e+00
3.940000000000029e+01	5.029128e+00
3.950000000000029e+01	5.029180e+00
3.960000000000029e+01	5.029232e+00
